	ID	Identifier	Title	ApiUrl	RecordCount	ColumnCount
2830	2830	80517ned	Nijverheid; productie, SBI 2008, index 2005=100, 1953-2011	https://opendata.cbs.nl/ODataApi/OData/80517ned	32981	6
2831	2831	72009ned	Nijverheid; productie, omzet en orders, SBI 2008, 2000-2012	https://opendata.cbs.nl/ODataApi/OData/72009ned	9282	22
2832	2832	82444NED	Orderontvangsten industrie; SBI 2008, index 2010=100, 2005-2013	https://opendata.cbs.nl/ODataApi/OData/82444NED	2754	8
2833	2833	70696ned	Productiegegevens nijverheid (excl. bouwnijverheid) (1995-2008)	https://opendata.cbs.nl/ODataApi/OData/70696ned	8092	16
2834	2834	81159ned	Delfstoffenwinning; arbeids- en financiële gegevens, SBI 2008, 2009-2013	https://opendata.cbs.nl/ODataApi/OData/81159ned	20	43
2835	2835	71837ned	Delfstoffenwinning; arbeids- en financiële gegevens, SBI'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71837ned	21	43
2836	2836	70091ned	Delfstoffenwinning; arbeids- en financiële gegevens, per branche 2000-2005	https://opendata.cbs.nl/ODataApi/OData/70091ned	114	52
2837	2837	70092ned	Delfstoffenwinning, bedr. >= 100 werkn.; financiële en algemene geg.	https://opendata.cbs.nl/ODataApi/OData/70092ned	76	101
2838	2838	72000ned	Delfstoffenwinningbedrijven; omzetontwikkeling, SBI 2008, 2000-2012	https://opendata.cbs.nl/ODataApi/OData/72000ned	884	8
2839	2839	70743ned	Delfstoffenwinningbedrijven; omzetontwikkeling, SBI'93, 2000 - 2008	https://opendata.cbs.nl/ODataApi/OData/70743ned	765	8
2840	2840	07143	Verkopen delfstoffenwinning (energie)	https://opendata.cbs.nl/ODataApi/OData/07143	163	9
2841	2841	7125	Financiële en algemene gegevens industrie, bedrijven 20 of meer werknemers	https://opendata.cbs.nl/ODataApi/OData/7125	2527	72
2842	2842	7178ZUIV	Melkaanvoer aan en zuivelproductie door zuivelfabrieken; 1995 - 1997	https://opendata.cbs.nl/ODataApi/OData/7178ZUIV	39	25
2843	2843	7126	Samenvatting financiële en algemene gegevens industrie (alle bedrijven)	https://opendata.cbs.nl/ODataApi/OData/7126	348	23
2844	2844	37928	Productie Sociale Werkvoorziening 1995-2002	https://opendata.cbs.nl/ODataApi/OData/37928	8	70
2845	2845	71848ned	Sociale werkvoorziening; arbeids- en financiële gegevens, SBI'93, 2006-2008	https://opendata.cbs.nl/ODataApi/OData/71848ned	3	68
2846	2846	70955NED	Sociale Werkvoorziening; bedrijven, werkgelegenheid en financiële gegevens	https://opendata.cbs.nl/ODataApi/OData/70955NED	3	82
2847	2847	37374	Verbruik van cacaobonen (SBI 1584.1), vanaf 1e kwartaal 1993	https://opendata.cbs.nl/ODataApi/OData/37374	47	3
2848	2848	37771	Verkopen; industriële producten naar productgroep, 1993-2007	https://opendata.cbs.nl/ODataApi/OData/37771	366508	5
2849	2849	7055	Conjunctuurtest industrie februari 1989 - oktober 2011.	https://opendata.cbs.nl/ODataApi/OData/7055	16926	89
2850	2850	37759	Historie delfstoffen en industrie; hoeveelheid	https://opendata.cbs.nl/ODataApi/OData/37759	92	48
2851	2851	70661NED	Historie productie index delfstoffen en industrie 1914-2006	https://opendata.cbs.nl/ODataApi/OData/70661NED	93	45
2852	2852	70035NED	Industrie; arbeid en financiën, alle bedrijven 2000 - 2005	https://opendata.cbs.nl/ODataApi/OData/70035NED	744	53
2853	2853	81166ned	Industrie; arbeids- en  financiële gegevens, SBI 2008, 2009-2013	https://opendata.cbs.nl/ODataApi/OData/81166ned	625	43
2854	2854	71847ned	Industrie; arbeids- en  financiële gegevens, SBI'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71847ned	5430	46
2855	2855	70036NED	Industrie; arbeid en financiën van grote bedrijven, 2000 - 2005	https://opendata.cbs.nl/ODataApi/OData/70036NED	2130	116
2856	2856	81984NED	Industrie; voorraad gereed product, index 2010=100 2005-2017	https://opendata.cbs.nl/ODataApi/OData/81984NED	221	3
2857	2857	80273ned	Industrie; voorraad gereed product, index 2005=100 2004-2012	https://opendata.cbs.nl/ODataApi/OData/80273ned	153	3
2858	2858	37350	Omzetontwikkeling industrie (SBI 15-37); bedrijven 20 of meer werknemers	https://opendata.cbs.nl/ODataApi/OData/37350	3255	5
2859	2859	37991pvr	Producentenvertrouwen januari 1985 - oktober 2011.	https://opendata.cbs.nl/ODataApi/OData/37991pvr	322	4
2860	2860	80111ned	Verkopen; industriële producten naar productgroep, 2008-2013	https://opendata.cbs.nl/ODataApi/OData/80111ned	25752	4
2861	2861	37154	Voedings- en genotmiddelen; consumptie per Nederlander, 1899 - 2009	https://opendata.cbs.nl/ODataApi/OData/37154	111	56
2862	2862	71696ned	Consumentenvertrouwen; kenmerken huishoudens, 2002-2017	https://opendata.cbs.nl/ODataApi/OData/71696ned	1596	130
2863	2863	71697ned	Consumentenvertrouwen; regionale kenmerken, 2002-2017        	https://opendata.cbs.nl/ODataApi/OData/71697ned	1292	130
2864	2864	71698ned	Consumentenvertrouwen naar kenmerken persoon, 2002-2017 	https://opendata.cbs.nl/ODataApi/OData/71698ned	3648	131
2865	2865	7388pcr	Consumentenvertrouwen, economisch klimaat en koopbereidheid; 1972-2016 	https://opendata.cbs.nl/ODataApi/OData/7388pcr	585	142
2866	2866	60046ned	Bestedingen; beknopte indeling naar huishoudkenmerken, 1992-2010	https://opendata.cbs.nl/ODataApi/OData/60046ned	684	60
2867	2867	60047ned	Bestedingen; uitgebreide indeling naar huishoudkenmerken, 1992-2010	https://opendata.cbs.nl/ODataApi/OData/60047ned	6690	40
2868	2868	71052NED	Consumptieve bestedingen; 1995-september 2005	https://opendata.cbs.nl/ODataApi/OData/71052NED	6916	15
2869	2869	70689ned	Energie: bestedingen en verbruik van huishoudens	https://opendata.cbs.nl/ODataApi/OData/70689ned	21	53
2870	2870	70690ned	Energie: bestedingen en verbruik naar huishoudkenmerken; 1992-2000	https://opendata.cbs.nl/ODataApi/OData/70690ned	306	13
2871	2871	70110ned	Vaste lasten; inkomenspositie, 1990/1991-2003 	https://opendata.cbs.nl/ODataApi/OData/70110ned	24	10
2872	2872	70197ned	AOW-huishoudens naar inkomensklassen	https://opendata.cbs.nl/ODataApi/OData/70197ned	3168	15
2873	2873	71223ned	Gemiddeld inkomen part. huish. naar belangrijkste bron van inkomen, 2002	https://opendata.cbs.nl/ODataApi/OData/71223ned	2950	4
2874	2874	70843ned	Gemiddeld inkomen; particuliere huishoudens, kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/70843ned	35280	10
2875	2875	71221ned	Gem. ink. particuliere huishoudens naar samenstelling huishouden, 2002	https://opendata.cbs.nl/ODataApi/OData/71221ned	2950	5
2876	2876	71220ned	Gem. ink. part. huish. naar samenstelling huishouden (definitie 2000),2002	https://opendata.cbs.nl/ODataApi/OData/71220ned	2360	4
2877	2877	70187ned	Gemiddelde inkomens van huishoudens, 1990-2000	https://opendata.cbs.nl/ODataApi/OData/70187ned	1320	9
2878	2878	70191ned	Huishoudens naar inkomensgroepen 1990-2000	https://opendata.cbs.nl/ODataApi/OData/70191ned	10395	12
2879	2879	70195ned	Huishoudens naar inkomensgroepen per kenmerk	https://opendata.cbs.nl/ODataApi/OData/70195ned	10395	10
2880	2880	70189ned	Huishoudens naar inkomensklassen	https://opendata.cbs.nl/ODataApi/OData/70189ned	924	66
2881	2881	70193ned	Huishoudens; samenstelling inkomen 1990-2000	https://opendata.cbs.nl/ODataApi/OData/70193ned	27335	8
2882	2882	70710ned	Inkomens van particuliere huishoudens naar herkomst en regio; 2000	https://opendata.cbs.nl/ODataApi/OData/70710ned	6300	12
2883	2883	70711NED	Inkomens van particuliere huishoudens naar herkomstgroepering: 2000	https://opendata.cbs.nl/ODataApi/OData/70711NED	440	11
2884	2884	70147ned	Inkomens in de wijken van de vier grote steden, 2000	https://opendata.cbs.nl/ODataApi/OData/70147ned	90	9
2885	2885	37119	Inkomensbeoordeling van huishoudens 1985-2011	https://opendata.cbs.nl/ODataApi/OData/37119	999	8
2886	2886	71511ned	Inkomensongelijkheid huishoudens, huishoudkenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/71511ned	3060	22
2887	2887	70109ned	Inkomenspositie  van particuliere huishoudens en woon (-omgeving).	https://opendata.cbs.nl/ODataApi/OData/70109ned	20	17
2888	2888	71226ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, 2002	https://opendata.cbs.nl/ODataApi/OData/71226ned	8850	4
2889	2889	71013ned	Inkomensgroepen; particuliere huishoudens, kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/71013ned	99900	12
2890	2890	70958ned	Inkomensklassen; particuliere huishoudens, kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/70958ned	213120	8
2891	2891	71225ned	Inkomensverdeling particuliere huishoudens naar inkomensgroepen, 2002	https://opendata.cbs.nl/ODataApi/OData/71225ned	8850	4
2892	2892	70105ned	Koopbereidheid van huishoudens naar inkomenspositie	https://opendata.cbs.nl/ODataApi/OData/70105ned	11	4
2893	2893	70991ned	Samenstelling inkomen; particuliere huishoudens, kenmerken, 2001-2014	https://opendata.cbs.nl/ODataApi/OData/70991ned	220500	8
2894	2894	70198NED	Samenstelling inkomen van AOW-huishoudens	https://opendata.cbs.nl/ODataApi/OData/70198NED	627	27
2895	2895	80817ned	Uitkeringsafhankelijkheid;huishoudens, uitkeringsaandeel inkomen, 2001-2014	https://opendata.cbs.nl/ODataApi/OData/80817ned	11900	8
2896	2896	70199ned	Belasting- en premieheffing bij personen	https://opendata.cbs.nl/ODataApi/OData/70199ned	112200	12
2897	2897	81208ned	Economische zelfstandigheid; personen 15 tot 65 jaar, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/81208ned	3015	11
2898	2898	71217ned	Gemiddeld inkomen personen (52 wk. ink.) naar geslacht en leeftijd, 2002	https://opendata.cbs.nl/ODataApi/OData/71217ned	8850	5
2899	2899	71219ned	Gemiddeld inkomen personen (52 wk. ink.) naar herkomst (land), 2002	https://opendata.cbs.nl/ODataApi/OData/71219ned	2950	4
2900	2900	71218ned	Gemiddeld inkomen personen (52 wk. ink.) naar soc. econ. categorie, 2002	https://opendata.cbs.nl/ODataApi/OData/71218ned	4130	4
2901	2901	71216ned	Gemiddeld inkomen bevolking en personen met 52 weken inkomen, 2002	https://opendata.cbs.nl/ODataApi/OData/71216ned	590	8
2902	2902	70957ned	Gemiddeld inkomen; personen particuliere huishoudens, kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/70957ned	84600	8
2903	2903	70188ned	Gemiddelde inkomens van personen.	https://opendata.cbs.nl/ODataApi/OData/70188ned	18876	12
2904	2904	37479etv	Inkomens van een- en tweeverdieners	https://opendata.cbs.nl/ODataApi/OData/37479etv	4136	12
2905	2905	71510ned	Inkomensklassen; personen particuliere huishoudens, kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/71510ned	1218240	8
2906	2906	71512ned	Inkomensongelijkheid personen: persoonskenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/71512ned	1470	20
2907	2907	70759ned	Inkomensontwikkeling grote steden	https://opendata.cbs.nl/ODataApi/OData/70759ned	490	26
2908	2908	70192ned	Personen naar inkomensgroepen	https://opendata.cbs.nl/ODataApi/OData/70192ned	83160	9
2909	2909	70196ned	Personen naar inkomensgroepen per kenmerk	https://opendata.cbs.nl/ODataApi/OData/70196ned	83160	9
2910	2910	70190ned	Personen naar inkomensklassen 1990-2000	https://opendata.cbs.nl/ODataApi/OData/70190ned	17226	28
2911	2911	81560NED	Personen van inkomstenbronnen; arbeid, uitkering, pensioen, 2001-2015	https://opendata.cbs.nl/ODataApi/OData/81560NED	28080	40
2912	2912	81569NED	Personen naar inkomstenbron; arbeid, uitkering, pensioen, 2001-2015	https://opendata.cbs.nl/ODataApi/OData/81569NED	9360	18
2913	2913	70194ned	Samenstelling inkomens van personen; 1990-2000	https://opendata.cbs.nl/ODataApi/OData/70194ned	64042	9
2914	2914	71061ned	Samenstelling inkomen; personen, kenmerken, 2001-2005	https://opendata.cbs.nl/ODataApi/OData/71061ned	163215	9
2915	2915	80818ned	Uitkeringsafhankelijkheid; personen uitkeringsaandeel in inkomen, 2001-2014	https://opendata.cbs.nl/ODataApi/OData/80818ned	4340	6
2916	2916	83116NED	Werkzame jongeren (15 tot 27 jaar); economisch zelfstandigheid, 2008-2013	https://opendata.cbs.nl/ODataApi/OData/83116NED	3906	11
2917	2917	83186NED	Zelfstandigen; inkomen, vermogen, kenmerken, bedrijfstakken, 2007-2015	https://opendata.cbs.nl/ODataApi/OData/83186NED	126720	25
2918	2918	83361NED	Zelfstandigen; inkomen, vermogen, bedrijfstak, 2007-2015	https://opendata.cbs.nl/ODataApi/OData/83361NED	99792	13
2919	2919	71224ned	Inkomensverdeling personen met 52 weken inkomen naar inkomensgroepen,2002	https://opendata.cbs.nl/ODataApi/OData/71224ned	8850	4
2920	2920	83946NED	Zelfstandigen; inkomen, vermogen, kenmerken, 2007-2016	https://opendata.cbs.nl/ODataApi/OData/83946NED	435240	26
2921	2921	83948NED	Zelfstandigen; inkomen, vermogen, bedrijfstak, 2007-2016	https://opendata.cbs.nl/ODataApi/OData/83948NED	131040	13
2922	2922	84869NED	Zelfstandigen; inkomen, vermogen, regio (indeling 2020), '07-'19           	https://opendata.cbs.nl/ODataApi/OData/84869NED	2341833	24
2923	2923	84661NED	Zelfstandigen; inkomen, vermogen, regio (indeling 2019)	https://opendata.cbs.nl/ODataApi/OData/84661NED	2161692	24
2924	2924	84426NED	Zelfstandigen; inkomen, vermogen, regio (indeling 2018), 2011-2017	https://opendata.cbs.nl/ODataApi/OData/84426NED	1331512	24
2925	2925	83947NED	Zelfstandigen; inkomen, vermogen, regio, 2007-2016	https://opendata.cbs.nl/ODataApi/OData/83947NED	2091570	14
2926	2926	83357NED	Zelfstandigen; inkomen, vermogen, regio, 2007-2015	https://opendata.cbs.nl/ODataApi/OData/83357NED	770715	14
2927	2927	71015ned	Dynamische koopkrachtontwikkeling, 2001-2015	https://opendata.cbs.nl/ODataApi/OData/71015ned	2040	10
2928	2928	71014ned	Dynamische koopkrachtontwikkeling; overgang type huishouden, 2001-2015	https://opendata.cbs.nl/ODataApi/OData/71014ned	5415	12
2929	2929	70959ned	Dynamische koopkrachtontwikkeling; overgang van inkomensbron, 2001-2015	https://opendata.cbs.nl/ODataApi/OData/70959ned	3375	12
2930	2930	70182ned	Dynamische koopkrachtontwikkeling per kenmerk; 197-2000	https://opendata.cbs.nl/ODataApi/OData/70182ned	1458	10
2931	2931	70185ned	Dynamische koopkrachtontwikkeling naar aantal verdieners	https://opendata.cbs.nl/ODataApi/OData/70185ned	675	12
2932	2932	70186ned	Dynamische koopkrachtontwikkeling naar voornaamste bron van inkomen	https://opendata.cbs.nl/ODataApi/OData/70186ned	540	12
2933	2933	70184ned	Dynamische koopkrachtontwikkeling naar samenstelling huishouden; 1977-2000	https://opendata.cbs.nl/ODataApi/OData/70184ned	2700	12
2934	2934	70183ned	Dynamische koopkrachtontwikkeling naar sociaal-economische categorie	https://opendata.cbs.nl/ODataApi/OData/70183ned	2187	12
2935	2935	37353skk	Statische koopkrachtontwikkeling per kenmerk, 1978-2002	https://opendata.cbs.nl/ODataApi/OData/37353skk	1175	19
2936	2936	71973NED	Pensioenen; aanspraken van huishoudens	https://opendata.cbs.nl/ODataApi/OData/71973NED	2816	21
2937	2937	71972NED	Pensioenen; aanspraken van inactieven	https://opendata.cbs.nl/ODataApi/OData/71972NED	21120	21
2938	2938	71764ned	Pensioenen; aanspraken van personen	https://opendata.cbs.nl/ODataApi/OData/71764ned	131760	21
2939	2939	71765ned	Pensioenen; aanspraken van werknemers	https://opendata.cbs.nl/ODataApi/OData/71765ned	13200	21
2940	2940	71971ned	Pensioenen; aanspraken van zelfstandigen	https://opendata.cbs.nl/ODataApi/OData/71971ned	2640	20
2941	2941	71985ned	Gemiddeld inkomen part. huish. naar belangrijkste bron van inkomen, 2006	https://opendata.cbs.nl/ODataApi/OData/71985ned	2720	4
2942	2942	71984ned	Gem. ink. particuliere huishoudens naar samenstelling huishouden, 2006	https://opendata.cbs.nl/ODataApi/OData/71984ned	2720	5
2943	2943	71980ned	Gemiddeld inkomen personen (52 wk. ink.)naar geslacht en leeftijd, 2006	https://opendata.cbs.nl/ODataApi/OData/71980ned	8160	5
2944	2944	71981ned	Gemiddeld inkomen personen (52 wk. ink.)naar soc. econ. categorie, 2006	https://opendata.cbs.nl/ODataApi/OData/71981ned	3808	4
2945	2945	71982ned	Gemiddeld inkomen personen (52 wk. ink.)naar herkomst (land), 2006	https://opendata.cbs.nl/ODataApi/OData/71982ned	2720	4
2946	2946	71983ned	Gemiddeld inkomen bevolking en personen met 52 weken inkomen, 2006	https://opendata.cbs.nl/ODataApi/OData/71983ned	544	8
2947	2947	71952ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, 2006	https://opendata.cbs.nl/ODataApi/OData/71952ned	8160	4
2948	2948	71987ned	Inkomensverdeling particuliere huishoudens naar inkomensgroepen, 2006	https://opendata.cbs.nl/ODataApi/OData/71987ned	8160	4
2949	2949	71986ned	Inkomensverdeling personen met 52 weken inkomen naar inkomensgroepen, 2006	https://opendata.cbs.nl/ODataApi/OData/71986ned	8160	4
2950	2950	71711ned	Gemiddeld inkomen part. huish. naar belangrijkste bron van inkomen, 2005	https://opendata.cbs.nl/ODataApi/OData/71711ned	2795	4
2951	2951	71710ned	Gem. ink. particuliere huishoudens naar samenstelling huishouden, 2005	https://opendata.cbs.nl/ODataApi/OData/71710ned	2795	5
2952	2952	71705ned	Gemiddeld inkomen personen (52 wk. ink.) naar geslacht en leeftijd, 2005	https://opendata.cbs.nl/ODataApi/OData/71705ned	8385	5
2953	2953	71706ned	Gemiddeld inkomen personen (52 wk. ink.) naar soc. econ. categorie, 2005	https://opendata.cbs.nl/ODataApi/OData/71706ned	3913	4
2954	2954	71707ned	Gemiddeld inkomen personen (52 wk. ink.) naar herkomst (land), 2005	https://opendata.cbs.nl/ODataApi/OData/71707ned	2795	4
2955	2955	71709ned	Gemiddeld inkomen bevolking en personen met 52 weken inkomen, 2005	https://opendata.cbs.nl/ODataApi/OData/71709ned	559	8
2956	2956	71713ned	Part. huishoudens met (langdurig) laag inkomen/rond sociaal minimum, 2005	https://opendata.cbs.nl/ODataApi/OData/71713ned	2795	9
2957	2957	71560ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, 2005	https://opendata.cbs.nl/ODataApi/OData/71560ned	8385	4
2958	2958	71708ned	Inkomensverdeling particuliere huishoudens naar inkomensgroepen, 2005	https://opendata.cbs.nl/ODataApi/OData/71708ned	8385	4
2959	2959	71712ned	Inkomensverdeling personen met 52 weken inkomen naar inkomensgroepen, 2005	https://opendata.cbs.nl/ODataApi/OData/71712ned	8385	4
2960	2960	71370ned	Gemiddeld inkomen part. huish. naar belangrijkste bron van inkomen, 2004	https://opendata.cbs.nl/ODataApi/OData/71370ned	2840	4
2961	2961	71368ned	Gem. ink. particuliere huishoudens naar samenstelling huishouden, 2004	https://opendata.cbs.nl/ODataApi/OData/71368ned	2840	5
2962	2962	71364ned	Gemiddeld inkomen personen (52 wk. ink.) naar geslacht en leeftijd, 2004	https://opendata.cbs.nl/ODataApi/OData/71364ned	8520	5
2963	2963	71365ned	Gemiddeld inkomen personen (52 wk. ink.) naar soc. econ. categorie, 2004	https://opendata.cbs.nl/ODataApi/OData/71365ned	3976	4
2964	2964	71366ned	Gemiddeld inkomen personen (52 wk. ink.) naar herkomst (land), 2004	https://opendata.cbs.nl/ODataApi/OData/71366ned	2840	4
2965	2965	71363ned	Gemiddeld inkomen bevolking en personen met 52 weken inkomen, 2004	https://opendata.cbs.nl/ODataApi/OData/71363ned	568	8
2966	2966	71374ned	Particuliere huishoudens met laag inkomen / rond soc. minimum, 2004	https://opendata.cbs.nl/ODataApi/OData/71374ned	2840	6
2967	2967	71373ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, 2004	https://opendata.cbs.nl/ODataApi/OData/71373ned	8520	4
2968	2968	71372ned	Inkomensverdeling particuliere huishoudens naar inkomensgroepen, 2004	https://opendata.cbs.nl/ODataApi/OData/71372ned	8520	4
2969	2969	71371ned	Inkomensverdeling personen met 52 weken inkomen naar inkomensgroepen, 2004	https://opendata.cbs.nl/ODataApi/OData/71371ned	8520	4
2970	2970	71239ned	Gemiddeld inkomen part. huish. naar belangrijkste bron van inkomen, 2003	https://opendata.cbs.nl/ODataApi/OData/71239ned	2920	4
2971	2971	71237ned	Gem. ink. particuliere huishoudens naar samenstelling huishouden, 2003	https://opendata.cbs.nl/ODataApi/OData/71237ned	2920	5
2972	2972	71234ned	Gemiddeld inkomen personen (52 wk. ink.) naar geslacht en leeftijd, 2003	https://opendata.cbs.nl/ODataApi/OData/71234ned	8760	5
2973	2973	71236ned	Gemiddeld inkomen personen (52 wk. ink.) naar herkomst (land), 2003	https://opendata.cbs.nl/ODataApi/OData/71236ned	2920	4
2974	2974	71235ned	Gemiddeld inkomen personen (52 wk. ink.) naar soc. econ. categorie, 2003	https://opendata.cbs.nl/ODataApi/OData/71235ned	4088	4
2975	2975	71233ned	Gemiddeld inkomen bevolking en personen met 52 weken inkomen, 2003	https://opendata.cbs.nl/ODataApi/OData/71233ned	584	8
2976	2976	71343ned	Particuliere huishoudens met laag inkomen / rond sociaal minimum, 2003	https://opendata.cbs.nl/ODataApi/OData/71343ned	2920	6
2977	2977	71242ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, 2003	https://opendata.cbs.nl/ODataApi/OData/71242ned	8760	4
2978	2978	71241ned	Inkomensverdeling particuliere huishoudens naar inkomensgroepen, 2003	https://opendata.cbs.nl/ODataApi/OData/71241ned	8760	4
2979	2979	71240ned	Inkomensverdeling personen met 52 weken inkomen naar inkomensgroepen,2003	https://opendata.cbs.nl/ODataApi/OData/71240ned	8760	4
2980	2980	71358ned	Gem. ink. part. huish. naar belangrijkste bron van inkomen,na revisie,2002	https://opendata.cbs.nl/ODataApi/OData/71358ned	2950	4
2981	2981	71356ned	Gem. ink. part. huishoudens naar samenstelling huishouden, na revisie,2002	https://opendata.cbs.nl/ODataApi/OData/71356ned	2950	5
2982	2982	71352ned	Gem. ink. personen (52 wk. ink.)naar geslacht en leeftijd, na revisie,2002	https://opendata.cbs.nl/ODataApi/OData/71352ned	8850	5
2983	2983	71353ned	Gem. ink. personen (52 wk. ink.)naar soc. econ. categorie, na revisie,2002	https://opendata.cbs.nl/ODataApi/OData/71353ned	4130	4
2984	2984	71354ned	Gem. inkomen personen (52 wk. ink.)naar herkomst (land), na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71354ned	2950	4
2985	2985	71351ned	Gem. inkomen bevolking en personen met 52 weken inkomen, na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71351ned	590	8
2986	2986	71362ned	Particuliere huish. met laag inkomen / rond soc. minimum, na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71362ned	2950	6
2987	2987	71361ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71361ned	8850	4
2988	2988	71360ned	Inkomensverd. particuliere huish. naar inkomensgroepen, na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71360ned	8850	4
2989	2989	71359ned	Inkomensverd. personen (52 wk. ink.)naar inkomensgroepen, na revisie, 2002	https://opendata.cbs.nl/ODataApi/OData/71359ned	8850	4
2990	2990	71319ned	Gem. ink. part. huishoudens naar samenstelling huishouden,na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71319ned	2985	5
2991	2991	71321ned	Gem.ink. part. huish. naar belangrijkste bron van inkomen, na revisie,2001	https://opendata.cbs.nl/ODataApi/OData/71321ned	2985	4
2992	2992	71315ned	Gem. ink. personen (52 wk.ink.)naar geslacht en leeftijd, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71315ned	8955	5
2993	2993	71316ned	Gem. ink. personen (52 wk.ink.)naar soc. econ. categorie, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71316ned	4179	4
2994	2994	71317ned	Gem. inkomen personen(52 wk. ink.) migratieachtergrond, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71317ned	2985	4
2995	2995	71314ned	Gem. inkomen bevolking en personen met 52 weken inkomen, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71314ned	597	8
2996	2996	71325ned	Particuliere huish.met laag inkomen / rond soc. minimum, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71325ned	2985	6
2997	2997	71323ned	Inkomensverd. particuliere huish. naar inkomensgroepen, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71323ned	8955	4
2998	2998	71324ned	Inkomensverdeling alle huishoudens naar inkomensgroepen, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71324ned	8955	4
2999	2999	71322ned	Inkomensverd. personen (52 wk.ink.)naar inkomensgroepen, na revisie, 2001	https://opendata.cbs.nl/ODataApi/OData/71322ned	8955	4
3000	3000	80500ned	Gemiddeld inkomen van personen naar kenmerken en naar regio, 2005-2014	https://opendata.cbs.nl/ODataApi/OData/80500ned	1364220	8
3001	3001	80366ned	Gemiddeld inkomen van personen naar regio, 2005-2014	https://opendata.cbs.nl/ODataApi/OData/80366ned	6545	13
3002	3002	84867NED	Inkomen van personen; persoonskenmerken, regio (indeling 2020)	https://opendata.cbs.nl/ODataApi/OData/84867NED	313794	11
3003	3003	84640NED	Inkomen van personen; persoonskenmerken, regio (indeling 2019)	https://opendata.cbs.nl/ODataApi/OData/84640NED	278928	11
3004	3004	84342NED	Inkomen van personen; persoonskenmerken, regio (indeling 2018)	https://opendata.cbs.nl/ODataApi/OData/84342NED	257712	11
3005	3005	83920NED	Inkomen van personen; persoonskenmerken, regio (indeling 2017)	https://opendata.cbs.nl/ODataApi/OData/83920NED	187200	11
3006	3006	80594ned	Inkomen particuliere huishoudens met inkomen, kenmerken, regio, 2005-2014	https://opendata.cbs.nl/ODataApi/OData/80594ned	1248390	10
3007	3007	84866NED	Inkomen van huishoudens; huishoudenskenmerken, regio (indeling 2020)	https://opendata.cbs.nl/ODataApi/OData/84866NED	225288	20
3008	3008	84639NED	Inkomen van huishoudens; huishoudenskenmerken, regio (indeling 2019)	https://opendata.cbs.nl/ODataApi/OData/84639NED	200256	20
3009	3009	84341NED	Inkomen van huishoudens; huishoudenskenmerken, regio (indeling 2018)	https://opendata.cbs.nl/ODataApi/OData/84341NED	185024	20
3010	3010	83919NED	Inkomen van huishoudens;  huishoudenskenmerken, regio (indeling 2017)	https://opendata.cbs.nl/ODataApi/OData/83919NED	134400	20
3011	3011	80592ned	Inkomensverdeling; alle huishoudens met inkomen naar regio, 2005-2014	https://opendata.cbs.nl/ODataApi/OData/80592ned	186615	9
3012	3012	84868NED	Laag en langdurig laag inkomen; huishoudenskenmerken, regio (indeling 2020)	https://opendata.cbs.nl/ODataApi/OData/84868NED	2027592	11
3013	3013	84641NED	Laag en langdurig laag inkomen; huishoudenskenmerken, regio (indeling 2019)	https://opendata.cbs.nl/ODataApi/OData/84641NED	1802304	11
3014	3014	84355NED	Laag en langdurig laag inkomen; huishoudenskenmerken, regio (indeling 2018)	https://opendata.cbs.nl/ODataApi/OData/84355NED	1665216	11
3015	3015	83921NED	Laag en langdurig laag inkomen; huishoudenskenmerken, regio (indeling 2017)	https://opendata.cbs.nl/ODataApi/OData/83921NED	1451520	11
3016	3016	80861ned	Laag en langdurig laag inkomen; huishoudenskenmerken en regio, 2005-2014	https://opendata.cbs.nl/ODataApi/OData/80861ned	4517370	11
